iter	Passed	Remaining
3216	254231	377988
3217	254347	377964
3218	254424	377882
3219	254504	377804
3220	254586	377729
3221	254654	377635
3222	254726	377545
3223	254797	377454
3224	254870	377366
3225	254944	377279
3226	255018	377193
3227	255092	377107
3228	255169	377025
3229	255248	376946
3230	255320	376856
3231	255396	376772
3232	255467	376682
3233	255540	376595
3234	255619	376515
3235	255698	376436
3236	255773	376351
3237	255849	376267
3238	255928	376189
3239	256008	376111
3240	256084	376027
3241	256156	375938
3242	256232	375854
3243	256311	375776
3244	256393	375701
3245	256469	375617
3246	256546	375536
3247	256619	375448
3248	256695	375364
3249	256774	375286
3250	256856	375210
3251	256940	375139
3252	257024	375067
3253	257101	374985
3254	257181	374907
3255	257260	374829
3256	257334	374742
3257	257412	374662
3258	257484	374572
3259	257562	374492
3260	257640	374412
3261	257714	374325
3262	257790	374241
3263	257867	374161
3264	257943	374076
3265	258019	373994
3266	258091	373904
3267	258174	373831
3268	258253	373753
3269	258336	373679
3270	258413	373598
3271	258489	373514
3272	258560	373422
3273	258638	373342
3274	258712	373256
3275	258784	373168
3276	258861	373085
3277	258936	373001
3278	259005	372907
3279	259077	372818
3280	259158	372742
3281	259238	372665
3282	259314	372582
3283	259391	372500
3284	259466	372415
3285	259540	372329
3286	259618	372249
3287	259697	372169
3288	259770	372082
3289	259842	371993
3290	259920	371913
3291	259992	371824
3292	260071	371745
3293	260150	371666
3294	260223	371579
3295	260302	371499
3296	260375	371411
3297	260455	371335
3298	260534	371256
3299	260609	371170
3300	260688	371091
3301	260770	371017
3302	260844	370931
3303	260917	370843
3304	260998	370768
3305	261075	370686
3306	261146	370595
3307	261229	370522
3308	261308	370443
3309	261387	370364
3310	261467	370287
3311	261549	370212
3312	261630	370135
3313	261709	370057
3314	261786	369975
3315	261864	369895
3316	261946	369820
3317	262034	369754
3318	262114	369676
3319	262193	369598
3320	262269	369515
3321	262348	369436
3322	262426	369355
3323	262506	369278
3324	262583	369196
3325	262653	369105
3326	262733	369027
3327	262810	368945
3328	262893	368872
3329	262970	368789
3330	263053	368716
3331	263126	368630
3332	263198	368540
3333	263278	368463
3334	263356	368383
3335	263429	368295
3336	263505	368212
3337	263586	368136
3338	263662	368054
3339	263744	367979
3340	263818	367893
3341	263893	367808
3342	263969	367725
3343	264046	367643
3344	264125	367565
3345	264200	367480
3346	264279	367402
3347	264353	367315
3348	264434	367238
3349	264510	367155
3350	264580	367064
3351	264663	366992
3352	264742	366913
3353	264823	366836
3354	264909	366767
3355	264989	366690
3356	265061	366601
3357	265140	366522
3358	265219	366443
3359	265297	366363
3360	265375	366283
3361	265447	366193
3362	265529	366120
3363	265609	366042
3364	265688	365963
3365	265769	365887
3366	265848	365808
3367	265935	365739
3368	266007	365651
3369	266083	365568
3370	266159	365485
3371	266237	365405
3372	266311	365319
3373	266388	365238
3374	266460	365150
3375	266539	365070
3376	266617	364990
3377	266691	364904
3378	266766	364819
3379	266841	364735
3380	266922	364660
3381	266997	364575
3382	267074	364493
3383	267152	364413
3384	267228	364330
3385	267301	364243
3386	267370	364150
3387	267444	364064
3388	267521	363984
3389	267601	363905
3390	267673	363817
3391	267751	363738
3392	267827	363655
3393	267910	363581
3394	267984	363495
3395	268055	363406
3396	268135	363328
3397	268206	363238
3398	268280	363154
3399	268363	363079
3400	268436	362993
3401	268506	362902
3402	268579	362815
3403	268652	362728
3404	268733	362652
3405	268811	362571
3406	268883	362484
3407	268966	362410
3408	269040	362324
3409	269121	362248
3410	269196	362164
3411	269272	362081
3412	269351	362002
3413	269428	361921
3414	269507	361842
3415	269584	361761
3416	269666	361685
3417	269785	361661
3418	269907	361640
3419	269987	361562
3420	270062	361478
3421	270141	361399
3422	270218	361317
3423	270292	361232
3424	270373	361155
3425	270448	361072
3426	270522	360986
3427	270596	360900
3428	270671	360816
3429	270748	360735
3430	270826	360654
3431	270900	360569
3432	270976	360486
3433	271049	360399
3434	271129	360321
3435	271202	360235
3436	271283	360159
3437	271355	360071
3438	271433	359990
3439	271509	359907
3440	271584	359823
3441	271659	359740
3442	271730	359650
3443	271806	359567
3444	271885	359489
3445	271961	359406
3446	272041	359328
3447	272123	359253
3448	272202	359175
3449	272280	359094
3450	272354	359009
3451	272429	358924
3452	272506	358843
3453	272579	358757
3454	272662	358683
3455	272740	358603
3456	272820	358525
3457	272894	358440
3458	272970	358357
3459	273046	358275
3460	273127	358198
3461	273199	358110
3462	273270	358021
3463	273344	357935
3464	273421	357854
3465	273495	357769
3466	273570	357685
3467	273650	357608
3468	273726	357525
3469	273802	357442
3470	273879	357360
3471	273964	357290
3472	274046	357214
3473	274133	357146
3474	274217	357074
3475	274296	356995
3476	274371	356912
3477	274446	356828
3478	274518	356740
3479	274595	356658
3480	274668	356572
3481	274736	356478
3482	274812	356395
3483	274889	356315
3484	274960	356225
3485	275031	356136
3486	275110	356057
3487	275182	355969
3488	275261	355891
3489	275338	355809
3490	275416	355730
3491	275498	355655
3492	275572	355569
3493	275650	355490
3494	275726	355407
3495	275798	355319
3496	275875	355238
3497	275950	355153
3498	276022	355066
3499	276102	354988
3500	276176	354904
3501	276261	354832
3502	276337	354749
3503	276409	354661
3504	276490	354585
3505	276571	354509
3506	276645	354424
3507	276724	354345
3508	276809	354274
3509	276880	354186
3510	276956	354102
3511	277031	354019
3512	277111	353941
3513	277198	353874
3514	277279	353797
3515	277358	353719
3516	277441	353645
3517	277520	353567
3518	277596	353484
3519	277673	353402
3520	277752	353324
3521	277826	353238
3522	277904	353159
3523	277978	353073
3524	278054	352990
3525	278126	352903
3526	278197	352815
3527	278272	352730
3528	278349	352650
3529	278421	352562
3530	278492	352473
3531	278567	352389
3532	278639	352301
3533	278708	352210
3534	278782	352125
3535	278860	352045
3536	278937	351964
3537	279006	351872
3538	279084	351793
3539	279162	351713
3540	279242	351635
3541	279321	351557
3542	279391	351467
3543	279462	351377
3544	279558	351321
3545	279647	351255
3546	279726	351175
3547	279806	351098
3548	279882	351016
3549	279954	350929
3550	280034	350851
3551	280111	350770
3552	280189	350690
3553	280261	350603
3554	280344	350529
3555	280422	350449
3556	280491	350358
3557	280580	350291
3558	280661	350216
3559	280735	350130
3560	280809	350046
3561	280889	349967
3562	280968	349889
3563	281045	349808
3564	281122	349726
3565	281200	349647
3566	281279	349568
3567	281363	349496
3568	281443	349418
3569	281518	349335
3570	281597	349257
3571	281669	349169
3572	281748	349090
3573	281825	349009
3574	281902	348928
3575	281982	348851
3576	282062	348772
3577	282139	348692
3578	282214	348609
3579	282295	348532
3580	282371	348450
3581	282448	348368
3582	282521	348283
3583	282598	348201
3584	282672	348117
3585	282745	348030
3586	282823	347950
3587	282901	347870
3588	282977	347788
3589	283047	347699
3590	283122	347615
3591	283201	347536
3592	283281	347459
3593	283358	347378
3594	283437	347299
3595	283512	347215
3596	283585	347129
3597	283659	347045
3598	283734	346962
3599	283810	346879
3600	283887	346798
3601	283961	346713
3602	284033	346626
3603	284113	346549
3604	284192	346470
3605	284272	346393
3606	284345	346307
3607	284418	346221
3608	284488	346131
3609	284578	346066
3610	284652	345981
3611	284721	345891
3612	284796	345808
3613	284870	345723
3614	284944	345638
3615	285019	345554
3616	285105	345483
3617	285193	345417
3618	285269	345334
3619	285350	345258
3620	285418	345167
3621	285490	345079
3622	285566	344997
3623	285638	344909
3624	285717	344832
3625	285792	344747
3626	285869	344666
3627	285946	344586
3628	286024	344505
3629	286102	344426
3630	286178	344344
3631	286255	344262
3632	286334	344184
3633	286416	344109
3634	286493	344028
3635	286568	343944
3636	286644	343862
3637	286726	343788
3638	286802	343705
3639	286883	343630
3640	286960	343548
3641	287034	343464
3642	287116	343389
3643	287197	343313
3644	287268	343224
3645	287344	343142
3646	287420	343060
3647	287501	342983
3648	287575	342899
3649	287647	342812
3650	287723	342731
3651	287802	342652
3652	287880	342571
3653	287957	342491
3654	288044	342422
3655	288130	342352
3656	288200	342262
3657	288274	342178
3658	288349	342095
3659	288424	342011
3660	288498	341927
3661	288577	341848
3662	288660	341774
3663	288740	341697
3664	288821	341620
3665	288896	341538
3666	288975	341458
3667	289054	341380
3668	289195	341375
3669	289289	341313
3670	289364	341231
3671	289444	341153
3672	289528	341080
3673	289616	341012
3674	289694	340933
3675	289770	340850
3676	289839	340760
3677	289917	340680
3678	289995	340600
3679	290075	340523
3680	290151	340441
3681	290222	340353
3682	290297	340270
3683	290381	340197
3684	290452	340109
3685	290528	340026
3686	290602	339942
3687	290674	339856
3688	290757	339781
3689	290831	339697
3690	290909	339618
3691	290984	339534
3692	291062	339454
3693	291137	339371
3694	291219	339296
3695	291293	339212
3696	291370	339130
3697	291444	339046
3698	291523	338968
3699	291601	338888
3700	291674	338802
3701	291755	338725
3702	291828	338640
3703	291907	338562
3704	291983	338480
3705	292057	338395
3706	292131	338310
3707	292207	338228
3708	292284	338148
3709	292370	338078
3710	292445	337995
3711	292521	337912
3712	292597	337830
3713	292677	337753
3714	292753	337671
3715	292831	337591
3716	292901	337502
3717	292985	337429
3718	293065	337352
3719	293145	337274
3720	293222	337193
3721	293301	337115
3722	293377	337033
3723	293454	336952
3724	293531	336871
3725	293600	336781
3726	293677	336700
3727	293751	336617
3728	293830	336537
3729	293906	336456
3730	293984	336376
3731	294061	336295
3732	294133	336208
3733	294208	336125
3734	294282	336041
3735	294357	335957
3736	294431	335874
3737	294511	335796
3738	294589	335716
3739	294667	335637
3740	294748	335561
3741	294823	335477
3742	294897	335393
3743	294973	335311
3744	295047	335227
3745	295125	335147
3746	295198	335062
3747	295272	334978
3748	295352	334900
3749	295429	334820
3750	295508	334741
3751	295582	334657
3752	295661	334578
3753	295738	334497
3754	295822	334424
3755	295904	334349
3756	295983	334271
3757	296057	334187
3758	296131	334102
3759	296213	334028
3760	296300	333958
3761	296373	333872
3762	296447	333788
3763	296526	333710
3764	296601	333627
3765	296676	333544
3766	296751	333461
3767	296840	333394
3768	296922	333319
3769	297002	333241
3770	297078	333159
3771	297155	333078
3772	297228	332993
3773	297301	332908
3774	297390	332840
3775	297467	332760
3776	297544	332679
3777	297624	332601
3778	297701	332521
3779	297772	332433
3780	297846	332349
3781	297926	332272
3782	298003	332191
3783	298075	332105
3784	298153	332025
3785	298226	331940
3786	298303	331860
3787	298384	331782
3788	298464	331706
3789	298546	331630
3790	298620	331546
3791	298700	331469
3792	298781	331392
3793	298851	331304
3794	298922	331217
3795	298999	331135
3796	299072	331051
3797	299156	330978
3798	299230	330894
3799	299302	330807
3800	299380	330727
3801	299459	330649
3802	299534	330567
3803	299614	330489
3804	299693	330411
3805	299768	330328
3806	299848	330250
3807	299923	330168
3808	299997	330083
3809	300072	330000
3810	300148	329918
3811	300223	329836
3812	300296	329751
3813	300376	329673
3814	300457	329597
3815	300532	329514
3816	300611	329436
3817	300695	329363
3818	300771	329281
3819	300844	329196
3820	300921	329115
3821	300993	329029
3822	301067	328945
3823	301145	328865
3824	301222	328785
3825	301297	328702
3826	301372	328619
3827	301447	328536
3828	301523	328455
3829	301599	328372
3830	301672	328288
3831	301747	328205
3832	301825	328125
3833	301903	328046
3834	301981	327966
3835	302056	327884
3836	302127	327797
3837	302205	327717
3838	302282	327636
3839	302354	327551
3840	302439	327478
3841	302518	327400
3842	302592	327315
3843	302664	327230
3844	302738	327146
3845	302819	327069
3846	302889	326982
3847	302963	326897
3848	303041	326818
3849	303118	326738
3850	303197	326659
3851	303274	326578
3852	303350	326497
3853	303423	326412
3854	303508	326340
3855	303582	326256
3856	303657	326173
3857	303729	326088
3858	303810	326011
3859	303881	325925
3860	303951	325836
3861	304026	325753
3862	304101	325671
3863	304178	325590
3864	304254	325508
3865	304329	325426
3866	304406	325345
3867	304490	325272
3868	304583	325209
3869	304707	325178
3870	304788	325102
3871	304867	325023
3872	304947	324946
3873	305035	324877
3874	305115	324800
3875	305200	324728
3876	305283	324654
3877	305371	324584
3878	305461	324518
3879	305560	324460
3880	305639	324382
3881	305718	324304
3882	305802	324230
3883	305916	324189
3884	306104	324227
3885	306223	324189
3886	306326	324136
3887	306431	324086
3888	306538	324037
3889	306641	323983
3890	306727	323911
3891	306824	323853
3892	306926	323798
3893	307018	323733
3894	307119	323678
3895	307220	323622
3896	307326	323572
3897	307457	323548
3898	307568	323502
3899	307681	323460
3900	307759	323380
3901	307864	323328
3902	307979	323287
3903	308124	323278
3904	308242	323239
3905	308356	323198
3906	308477	323162
3907	308580	323108
3908	308679	323051
3909	308795	323010
3910	308902	322961
3911	309011	322914
3912	309125	322871
3913	309272	322863
3914	309408	322844
3915	309526	322805
3916	309627	322749
3917	309717	322681
3918	309793	322599
3919	309877	322525
3920	309955	322445
3921	310030	322362
3922	310113	322287
3923	310191	322207
3924	310272	322130
3925	310346	322045
3926	310421	321962
3927	310497	321879
3928	310576	321801
3929	310656	321722
3930	310737	321646
3931	310814	321564
3932	310885	321477
3933	310964	321398
3934	311039	321314
3935	311114	321232
3936	311188	321147
3937	311265	321066
3938	311342	320985
3939	311423	320908
3940	311498	320825
3941	311576	320744
3942	311655	320666
3943	311732	320585
3944	311819	320513
3945	311896	320432
3946	311969	320348
3947	312046	320266
3948	312148	320210
3949	312260	320165
3950	312368	320116
3951	312471	320061
3952	312590	320023
3953	312718	319995
3954	312859	319978
3955	312961	319923
3956	313054	319858
3957	313137	319783
3958	313215	319702
3959	313288	319617
3960	313369	319540
3961	313443	319455
3962	313519	319374
3963	313592	319288
3964	313671	319209
3965	313745	319125
3966	313822	319043
3967	313898	318961
3968	314028	318934
3969	314126	318874
3970	314205	318794
3971	314280	318711
3972	314355	318627
3973	314431	318545
3974	314509	318465
3975	314590	318388
3976	314663	318303
3977	314738	318219
3978	314814	318137
3979	314885	318050
3980	314955	317962
3981	315034	317882
3982	315109	317799
3983	315178	317710
3984	315254	317627
3985	315326	317541
3986	315399	317456
3987	315478	317376
3988	315550	317291
3989	315626	317208
3990	315704	317128
3991	315781	317047
3992	315856	316963
3993	315932	316881
3994	316004	316795
3995	316085	316718
3996	316161	316636
3997	316230	316546
3998	316301	316459
3999	316372	316372
4000	316453	316294
4001	316526	316209
4002	316605	316131
4003	316722	316089
4004	316835	316044
4005	316963	316014
4006	317075	315967
4007	317191	315924
4008	317294	315869
4009	317379	315796
4010	317479	315738
4011	317590	315690
4012	317705	315646
4013	317823	315606
4014	317939	315563
4015	318053	315518
4016	318162	315469
4017	318268	315417
4018	318394	315384
4019	318517	315347
4020	318618	315290
4021	318728	315241
4022	318855	315209
4023	318965	315160
4024	319069	315105
4025	319175	315053
4026	319290	315009
4027	319389	314949
4028	319492	314892
4029	319595	314837
4030	319699	314782
4031	319832	314755
4032	319950	314714
4033	320100	314704
4034	320242	314687
4035	320351	314636
4036	320520	314645
4037	320612	314578
4038	320723	314529
4039	320829	314476
4040	320958	314445
4041	321052	314380
4042	321146	314315
4043	321245	314254
4044	321342	314193
4045	321437	314128
4046	321526	314058
4047	321625	313998
4048	321728	313941
4049	321809	313863
4050	321926	313820
4051	322038	313773
4052	322144	313719
4053	322229	313645
4054	322320	313576
4055	322404	313501
4056	322484	313422
4057	322565	313345
4058	322641	313262
4059	322725	313186
4060	322807	313109
4061	322884	313028
4062	322964	312949
4063	323038	312863
4064	323125	312791
4065	323210	312717
4066	323433	312777
4067	323572	312755
4068	323691	312713
4069	323798	312660
4070	323906	312608
4071	324025	312566
4072	324145	312526
4073	324251	312471
4074	324370	312430
4075	324493	312393
4076	324610	312349
4077	324715	312294
4078	324815	312233
4079	324902	312161
4080	324984	312084
4081	325078	312018
4082	325170	311950
4083	325255	311875
4084	325345	311805
4085	325433	311733
4086	325520	311661
4087	325610	311591
4088	325701	311523
4089	325786	311448
4090	325869	311371
4091	325948	311292
4092	326029	311213
4093	326119	311143
4094	326207	311072
4095	326296	311000
4096	326371	310917
4097	326470	310856
4098	326567	310792
4099	326665	310730
4100	326759	310664
4101	326894	310637
4102	327013	310595
4103	327101	310523
4104	327184	310447
4105	327280	310382
4106	327377	310318
4107	327473	310254
4108	327556	310178
4109	327644	310105
4110	327726	310028
4111	327805	309948
4112	327889	309872
4113	327967	309791
4114	328044	309709
4115	328125	309630
4116	328209	309554
4117	328294	309480
4118	328386	309412
4119	328463	309329
4120	328559	309265
4121	328634	309181
4122	328727	309113
4123	328818	309045
4124	328903	308970
4125	328984	308891
4126	329065	308812
4127	329156	308744
4128	329253	308680
4129	329336	308603
4130	329409	308517
4131	329485	308434
4132	329567	308356
4133	329639	308269
4134	329724	308194
4135	329813	308123
4136	329896	308047
4137	329989	307979
4138	330062	307893
4139	330140	307812
4140	330226	307738
4141	330301	307653
4142	330386	307579
4143	330467	307500
4144	330546	307419
4145	330646	307359
4146	330739	307291
4147	330818	307211
4148	330897	307130
4149	330978	307052
4150	331058	306973
4151	331149	306903
4152	331233	306827
4153	331315	306749
4154	331398	306672
4155	331482	306597
4156	331561	306516
4157	331661	306455
4158	331745	306379
4159	331826	306301
4160	331903	306218
4161	331975	306132
4162	332060	306056
4163	332149	305986
4164	332231	305908
4165	332298	305817
4166	332368	305728
4167	332448	305648
4168	332528	305568
4169	332614	305494
4170	332687	305408
4171	332762	305324
4172	332836	305239
4173	332911	305155
4174	332988	305073
4175	333070	304995
4176	333156	304921
4177	333235	304840
4178	333303	304750
4179	333378	304666
4180	333455	304584
4181	333541	304509
4182	333617	304427
4183	333694	304344
4184	333771	304262
4185	333848	304179
4186	333924	304096
4187	334008	304021
4188	334081	303935
4189	334150	303845
4190	334218	303755
4191	334285	303663
4192	334352	303572
4193	334428	303489
4194	334510	303412
4195	334587	303329
4196	334659	303242
4197	334730	303154
4198	334804	303070
4199	334874	302981
4200	334955	302902
4201	335031	302820
4202	335099	302729
4203	335171	302642
4204	335239	302552
4205	335307	302462
4206	335380	302377
4207	335471	302306
4208	335547	302223
4209	335620	302138
4210	335691	302050
4211	335758	301959
4212	335831	301873
4213	335918	301800
4214	335991	301715
4215	336058	301623
4216	336136	301542
4217	336203	301451
4218	336275	301364
4219	336352	301282
4220	336438	301208
4221	336507	301119
4222	336576	301029
4223	336647	300942
4224	336717	300854
4225	336794	300771
4226	336885	300701
4227	336959	300617
4228	337030	300530
4229	337097	300439
4230	337171	300354
4231	337244	300268
4232	337322	300187
4233	337401	300106
4234	337473	300020
4235	337542	299931
4236	337610	299841
4237	337686	299758
4238	337757	299671
4239	337839	299593
4240	337915	299510
4241	337994	299430
4242	338072	299349
4243	338155	299272
4244	338234	299192
4245	338321	299118
4246	338397	299036
4247	338463	298944
4248	338537	298859
4249	338612	298776
4250	338687	298691
4251	338763	298609
4252	338852	298537
4253	338921	298448
4254	338989	298358
4255	339062	298273
4256	339133	298185
4257	339206	298099
4258	339286	298020
4259	339370	297944
4260	339470	297882
4261	339545	297799
4262	339620	297716
4263	339693	297630
4264	339776	297553
4265	339850	297468
4266	339919	297379
4267	339998	297299
4268	340069	297212
4269	340144	297128
4270	340226	297051
4271	340307	296972
4272	340390	296895
4273	340486	296829
4274	340560	296745
4275	340641	296667
4276	340722	296588
4277	340793	296501
4278	340864	296413
4279	340950	296340
4280	341014	296246
4281	341082	296157
4282	341170	296085
4283	341251	296006
4284	341319	295916
4285	341390	295829
4286	341469	295748
4287	341596	295710
4288	341697	295648
4289	341796	295586
4290	341899	295527
4291	342001	295466
4292	342165	295459
4293	342337	295459
4294	342460	295416
4295	342596	295385
4296	342739	295360
4297	342852	295309
4298	342978	295269
4299	343098	295224
4300	343242	295199
4301	343341	295136
4302	343435	295068
4303	343512	294986
4304	343583	294899
4305	343667	294822
4306	343767	294760
4307	343843	294677
4308	343923	294597
4309	344016	294529
4310	344124	294473
4311	344239	294423
4312	344365	294383
4313	344499	294349
4314	344636	294319
4315	344738	294258
4316	344833	294190
4317	344920	294117
4318	345015	294050
4319	345104	293978
4320	345183	293897
4321	345262	293816
4322	345342	293737
4323	345424	293658
4324	345498	293574
4325	345587	293501
4326	345668	293422
4327	345749	293343
4328	345866	293295
4329	345960	293227
4330	346049	293155
4331	346141	293085
4332	346316	293085
4333	346422	293028
4334	346533	292974
4335	346621	292901
4336	346707	292826
4337	346786	292745
4338	346863	292663
4339	346967	292603
4340	347073	292545
4341	347198	292503
4342	347298	292441
4343	347411	292388
4344	347513	292327
4345	347602	292254
4346	347693	292183
4347	347786	292115
4348	347872	292040
4349	347996	291997
4350	348105	291941
4351	348239	291906
4352	348354	291856
4353	348457	291794
4354	348566	291739
4355	348662	291672
4356	348757	291605
4357	348840	291527
4358	348926	291452
4359	349013	291378
4360	349135	291333
4361	349260	291290
4362	349374	291238
4363	349494	291191
4364	349629	291157
4365	349727	291092
4366	349820	291023
4367	349957	290990
4368	350149	291003
4369	350272	290958
4370	350388	290907
4371	350514	290865
4372	350628	290814
4373	350738	290758
4374	350843	290699
4375	350945	290636
4376	351043	290571
4377	351143	290507
4378	351238	290439
4379	351351	290386
4380	351471	290339
4381	351612	290308
4382	351741	290269
4383	351863	290223
4384	351966	290161
4385	352076	290106
4386	352179	290044
4387	352286	289986
4388	352381	289917
4389	352483	289855
4390	352582	289790
4391	352681	289725
4392	352765	289648
4393	352841	289564
4394	352914	289478
4395	352987	289391
4396	353069	289313
4397	353149	289232
4398	353233	289154
4399	353333	289090
4400	353446	289037
4401	353529	288959
4402	353605	288875
4403	353678	288789
4404	353753	288704
4405	353822	288615
4406	353898	288531
4407	353970	288444
4408	354050	288364
4409	354123	288277
4410	354198	288193
4411	354275	288109
4412	354348	288023
4413	354423	287938
4414	354505	287859
4415	354573	287769
4416	354652	287688
4417	354737	287612
4418	354809	287525
4419	354879	287436
4420	354946	287344
4421	355017	287257
4422	355087	287168
4423	355159	287082
4424	355231	286994
4425	355309	286912
4426	355392	286834
4427	355468	286750
4428	355543	286666
4429	355620	286583
4430	355689	286494
4431	355760	286406
4432	355831	286319
4433	355912	286239
4434	356009	286172
4435	356093	286095
4436	356171	286013
4437	356253	285933
4438	356323	285845
4439	356392	285756
4440	356465	285670
4441	356532	285579
4442	356603	285491
4443	356681	285409
4444	356761	285329
4445	356838	285246
4446	356918	285165
4447	356996	285083
4448	357081	285007
4449	357154	284921
4450	357232	284838
4451	357305	284752
4452	357378	284666
4453	357450	284580
4454	357529	284498
4455	357607	284416
4456	357690	284338
4457	357772	284259
4458	357853	284180
4459	357930	284097
4460	358000	284008
4461	358074	283923
4462	358155	283843
4463	358237	283765
4464	358325	283690
4465	358403	283609
4466	358485	283530
4467	358565	283450
4468	358651	283373
4469	358732	283294
4470	358808	283210
4471	358888	283130
4472	358978	283057
4473	359062	282980
4474	359146	282902
4475	359232	282827
4476	359336	282765
4477	359429	282695
4478	359523	282625
4479	359615	282554
4480	359687	282468
4481	359763	282384
4482	359830	282294
4483	359903	282208
4484	359971	282117
4485	360065	282048
4486	360139	281963
4487	360215	281880
4488	360286	281792
4489	360366	281711
4490	360441	281627
4491	360510	281538
4492	360594	281460
4493	360674	281380
4494	360750	281297
4495	360826	281213
4496	360894	281124
4497	360968	281038
4498	361052	280960
4499	361149	280893
4500	361265	280841
4501	361374	280783
4502	361463	280710
4503	361547	280633
4504	361634	280557
4505	361727	280487
4506	361809	280408
4507	361894	280331
4508	361983	280258
4509	362070	280183
4510	362188	280131
4511	362280	280060
4512	362368	279986
4513	362450	279907
4514	362523	279821
4515	362598	279736
4516	362668	279649
4517	362743	279564
4518	362812	279475
4519	362886	279390
4520	362957	279303
4521	363033	279219
4522	363109	279135
4523	363185	279052
4524	363265	278972
4525	363339	278886
4526	363406	278796
4527	363485	278714
4528	363563	278633
4529	363639	278549
4530	363718	278468
4531	363800	278389
4532	363873	278303
4533	363949	278219
4534	364042	278149
4535	364137	278080
4536	364211	277995
4537	364293	277916
4538	364390	277848
4539	364477	277773
4540	364561	277695
4541	364639	277614
4542	364712	277528
4543	364787	277444
4544	364858	277356
4545	364926	277266
4546	364999	277181
4547	365066	277090
4548	365139	277005
4549	365211	276918
4550	365284	276833
4551	365358	276748
4552	365438	276667
4553	365505	276576
4554	365572	276486
4555	365640	276396
4556	365708	276307
4557	365778	276219
4558	365845	276129
4559	365915	276041
4560	365988	275955
4561	366059	275868
4562	366132	275783
4563	366208	275699
4564	366278	275611
4565	366348	275523
4566	366422	275438
4567	366493	275351
4568	366563	275263
4569	366634	275176
4570	366702	275086
4571	366773	274999
4572	366849	274916
4573	366923	274831
4574	366993	274743
4575	367061	274654
4576	367130	274565
4577	367218	274491
4578	367306	274417
4579	367379	274331
4580	367447	274242
4581	367522	274157
4582	367592	274070
4583	367662	273982
4584	367730	273893
4585	367806	273809
4586	367880	273724
4587	367954	273640
4588	368025	273552
4589	368091	273462
4590	368163	273376
4591	368228	273284
4592	368297	273196
4593	368370	273110
4594	368443	273024
4595	368516	272939
4596	368588	272853
4597	368655	272763
4598	368727	272677
4599	368796	272589
4600	368867	272501
4601	368933	272411
4602	369007	272326
4603	369079	272240
4604	369155	272156
4605	369227	272070
4606	369293	271980
4607	369363	271892
4608	369434	271805
4609	369503	271717
4610	369569	271626
4611	369642	271541
4612	369717	271457
4613	369787	271369
4614	369854	271280
4615	369919	271188
4616	369987	271100
4617	370060	271014
4618	370126	270923
4619	370195	270835
4620	370266	270748
4621	370343	270666
4622	370411	270577
4623	370483	270491
4624	370555	270405
4625	370627	270319
4626	370698	270232
4627	370770	270146
4628	370840	270059
4629	370914	269974
4630	370986	269888
4631	371057	269801
4632	371131	269717
4633	371200	269629
4634	371271	269541
4635	371344	269457
4636	371413	269369
4637	371486	269283
4638	371562	269200
4639	371641	269119
4640	371720	269038
4641	371793	268953
4642	371864	268866
4643	371939	268783
4644	372012	268697
4645	372083	268611
4646	372154	268524
4647	372230	268441
4648	372301	268354
4649	372372	268268
4650	372438	268177
4651	372511	268092
4652	372585	268008
4653	372673	267934
4654	372745	267848
4655	372814	267759
4656	372886	267674
4657	372951	267583
4658	373028	267500
4659	373096	267412
4660	373165	267324
4661	373239	267240
4662	373308	267152
4663	373381	267066
4664	373448	266977
4665	373517	266889
4666	373591	266805
4667	373658	266715
4668	373729	266629
4669	373795	266539
4670	373867	266453
4671	373941	266369
4672	374007	266279
4673	374082	266195
4674	374150	266107
4675	374219	266018
4676	374301	265940
4677	374405	265877
4678	374510	265815
4679	374583	265730
4680	374656	265645
4681	374723	265555
4682	374794	265469
4683	374862	265380
4684	374930	265292
4685	375001	265206
4686	375067	265115
4687	375137	265028
4688	375205	264940
4689	375275	264853
4690	375344	264765
4691	375408	264674
4692	375482	264590
4693	375556	264505
4694	375623	264416
4695	375691	264328
4696	375763	264242
4697	375832	264154
4698	375902	264067
4699	375976	263983
4700	376045	263895
4701	376114	263808
4702	376187	263723
4703	376260	263638
4704	376330	263551
4705	376398	263463
4706	376468	263376
4707	376540	263290
4708	376608	263202
4709	376679	263115
4710	376751	263030
4711	376820	262942
4712	376891	262856
4713	376960	262769
4714	377032	262683
4715	377107	262599
4716	377178	262513
4717	377250	262428
4718	377316	262338
4719	377384	262249
4720	377452	262162
4721	377521	262074
4722	377591	261987
4723	377665	261903
4724	377733	261815
4725	377809	261732
4726	377881	261646
4727	377952	261561
4728	378027	261477
4729	378098	261391
4730	378167	261304
4731	378243	261221
4732	378318	261137
4733	378387	261050
4734	378460	260965
4735	378533	260881
4736	378600	260792
4737	378673	260707
4738	378748	260624
4739	378819	260538
4740	378891	260453
4741	378957	260363
4742	379026	260275
4743	379098	260190
4744	379173	260107
4745	379239	260018
4746	379304	259928
4747	379373	259840
4748	379446	259755
4749	379526	259675
4750	379597	259589
4751	379664	259501
4752	379739	259418
4753	379815	259335
4754	379885	259248
4755	379956	259162
4756	380023	259074
4757	380096	258989
4758	380165	258902
4759	380237	258817
4760	380304	258728
4761	380376	258642
4762	380445	258555
4763	380514	258468
4764	380584	258381
4765	380654	258295
4766	380724	258208
4767	380791	258120
4768	380864	258036
4769	380935	257950
